时间,预测电力,真实电力,预测天气
2021-08-07 18:00:00,3682.1387,3912.0,25.810793554722792
2021-08-07 19:00:00,4086.4768,3683.0,30.089951642444504
2021-08-07 20:00:00,3359.985,3458.0,25.973897620133624
2021-08-07 21:00:00,3319.5767,3317.0,27.159186460891164
2021-08-07 22:00:00,4054.6934,3143.0,30.1560001609546
2021-08-07 23:00:00,2838.6306,2895.0,26.978458656200893
2021-08-08 00:00:00,3198.7107,2692.0,28.584493893337754
2021-08-08 01:00:00,3154.0874,2613.0,28.10715499655628
2021-08-08 02:00:00,2490.8787,2587.0,22.312811488038946
2021-08-08 03:00:00,3798.6406,2578.0,32.10708633185793
2021-08-08 04:00:00,2575.5825,2582.0,25.748497193699606
2021-08-08 05:00:00,2561.594,2634.0,24.251541761311536
2021-08-08 06:00:00,2833.074,2803.0,25.2469470920436
2021-08-08 07:00:00,3827.033,3029.0,31.53378922811764
2021-08-08 08:00:00,3854.4165,3259.0,32.5972289747779
2021-08-08 09:00:00,3740.3533,3382.0,29.77147642526083
2021-08-08 10:00:00,3924.8486,3450.0,30.89335588123179
2021-08-08 11:00:00,4061.7192,3443.0,29.14088643811308
2021-08-08 12:00:00,4083.3035,3424.0,28.382134081761468
2021-08-08 13:00:00,4049.1328,3428.0,31.77291146201814
2021-08-08 14:00:00,3486.0957,3463.0,26.313883626988275
2021-08-08 15:00:00,4041.9263,3489.0,31.849529565877226
2021-08-08 16:00:00,4050.255,3582.0,29.97024995942885
2021-08-08 17:00:00,3863.7937,3715.0,27.886021708410002
2021-08-08 18:00:00,3515.727,3717.0,24.8425569434826
2021-08-08 19:00:00,3787.6538,3498.0,28.593569552107827
2021-08-08 20:00:00,3768.8,3299.0,28.857529372595327
2021-08-08 21:00:00,3213.1465,3139.0,25.291234452177452
2021-08-08 22:00:00,3749.0217,2985.0,28.542283817146696
2021-08-08 23:00:00,3954.4595,2762.0,30.95395699044425
2021-08-09 00:00:00,3376.9153,,27.91931086239755
2021-08-09 01:00:00,2541.6182,,24.3676075510435
2021-08-09 02:00:00,3736.3875,,28.728801014017062
2021-08-09 03:00:00,3530.4304,,28.56549903001763
2021-08-09 04:00:00,2624.0708,,22.63775492442368
2021-08-09 05:00:00,2880.53,,25.795087266444924
2021-08-09 06:00:00,3265.237,,26.115689420575578
2021-08-09 07:00:00,3872.1086,,25.378591589203438
2021-08-09 08:00:00,4135.7383,,22.89982426388902
2021-08-09 09:00:00,4152.9497,,22.668032785725558
2021-08-09 10:00:00,4303.9824,,25.96213670972051
2021-08-09 11:00:00,4249.3325,,25.94060035198078
2021-08-09 12:00:00,4992.968,,30.43950113712794
2021-08-09 13:00:00,4252.4414,,24.57845342978428
2021-08-09 14:00:00,4440.107,,27.666565230663476
2021-08-09 15:00:00,4617.8735,,29.262618065305464
2021-08-09 16:00:00,4258.437,,26.271047984497898
2021-08-09 17:00:00,4213.411,,27.066838465579956
2021-08-09 18:00:00,4140.2573,,26.84762393363983
2021-08-09 19:00:00,4625.992,,29.671435563415418
2021-08-09 20:00:00,3759.5405,,26.443299249945763
2021-08-09 21:00:00,3601.444,,26.263399699360438
2021-08-09 22:00:00,3375.1655,,22.52784647071788
2021-08-09 23:00:00,3432.6406,,27.94924691749162
