feature_value,shap_value,sample_index,feature_name,feature_chinese
4.0,137.63625911373646,268,Week_of_Month,周数
4.0,117.54847165457905,269,Week_of_Month,周数
4.0,167.00094461992384,270,Week_of_Month,周数
4.0,180.30029803685844,271,Week_of_Month,周数
4.0,175.4993328464776,272,Week_of_Month,周数
4.0,167.00907026790082,273,Week_of_Month,周数
4.0,166.13539278879762,274,Week_of_Month,周数
4.0,169.9076441803202,275,Week_of_Month,周数
4.0,168.8735066286102,276,Week_of_Month,周数
4.0,168.123687739335,277,Week_of_Month,周数
4.0,153.10499976549298,278,Week_of_Month,周数
4.0,137.30796402441337,279,Week_of_Month,周数
4.0,129.05425446623937,280,Week_of_Month,周数
4.0,142.0323787446972,281,Week_of_Month,周数
4.0,143.96268508828246,282,Week_of_Month,周数
4.0,129.41599848447368,283,Week_of_Month,周数
4.0,131.83996055389755,284,Week_of_Month,周数
4.0,96.92362033675425,285,Week_of_Month,周数
4.0,77.70077827117406,286,Week_of_Month,周数
4.0,80.85550455412827,287,Week_of_Month,周数
5.0,-103.75737809825688,288,Week_of_Month,周数
5.0,-95.7757066508755,289,Week_of_Month,周数
5.0,-109.70156044796109,290,Week_of_Month,周数
5.0,-110.79972579032183,291,Week_of_Month,周数
5.0,-123.31207320649177,292,Week_of_Month,周数
5.0,-136.0984018708393,293,Week_of_Month,周数
5.0,-216.0126989190653,294,Week_of_Month,周数
5.0,-191.14591800391673,295,Week_of_Month,周数
5.0,-273.55668143760414,296,Week_of_Month,周数
5.0,-267.2530630287528,297,Week_of_Month,周数
5.0,-277.3668844043836,298,Week_of_Month,周数
5.0,-252.25205384396017,299,Week_of_Month,周数
5.0,-296.8680820363015,300,Week_of_Month,周数
5.0,-300.5343632254377,301,Week_of_Month,周数
5.0,-320.9885110751912,302,Week_of_Month,周数
5.0,-308.3541790063866,303,Week_of_Month,周数
5.0,-270.4472702828888,304,Week_of_Month,周数
5.0,-274.74385637705217,305,Week_of_Month,周数
5.0,-262.43676491823976,306,Week_of_Month,周数
5.0,-242.95557731148787,307,Week_of_Month,周数
5.0,-241.26474348695018,308,Week_of_Month,周数
5.0,-188.35688338268548,309,Week_of_Month,周数
5.0,-189.2919425733853,310,Week_of_Month,周数
5.0,-136.81502433636226,311,Week_of_Month,周数
5.0,-242.452326409705,312,Week_of_Month,周数
5.0,-244.02328424420207,313,Week_of_Month,周数
5.0,-245.76891964811833,314,Week_of_Month,周数
5.0,-253.17171425700187,315,Week_of_Month,周数
5.0,-254.17784513633697,316,Week_of_Month,周数
5.0,-247.5855229660496,317,Week_of_Month,周数
5.0,-439.448103996329,318,Week_of_Month,周数
5.0,-527.5345651352778,319,Week_of_Month,周数
5.0,-575.3581085236743,320,Week_of_Month,周数
5.0,-586.4069526165351,321,Week_of_Month,周数
5.0,-577.9622629624978,322,Week_of_Month,周数
5.0,-594.1108526522294,323,Week_of_Month,周数
5.0,-603.7977476834878,324,Week_of_Month,周数
5.0,-612.4654044784234,325,Week_of_Month,周数
5.0,-592.6592458272353,326,Week_of_Month,周数
5.0,-576.1384656373971,327,Week_of_Month,周数
5.0,-497.0682142799906,328,Week_of_Month,周数
5.0,-486.94736519833094,329,Week_of_Month,周数
5.0,-458.0696648249496,330,Week_of_Month,周数
5.0,-460.37814537235533,331,Week_of_Month,周数
5.0,-447.886730053816,332,Week_of_Month,周数
5.0,-345.2268595246319,333,Week_of_Month,周数
5.0,-303.3011323335208,334,Week_of_Month,周数
5.0,-262.56810435632246,335,Week_of_Month,周数
5.0,-213.60807587727905,336,Week_of_Month,周数
