feature_value,shap_value,sample_index,feature_name,feature_chinese
2.816592543826294,-1.5017788477428258,462,Temperature,温度
2.8280510040588065,-1.5279543484002351,171,Temperature,温度
2.840607208384011,30.350613117124887,88,Temperature,温度
2.87185400140439,-69.95862989505753,311,Temperature,温度
2.8813554720906485,-19.144301470834762,435,Temperature,温度
2.9162932968869275,-25.093971691802142,405,Temperature,温度
2.92587244452093,-22.370766849219798,482,Temperature,温度
2.930521556802621,-15.313978228140622,333,Temperature,温度
2.951435286111576,23.06806377472356,496,Temperature,温度
2.965472578729332,5.573105531875044,282,Temperature,温度
2.9715099000666365,7.225261371843517,392,Temperature,温度
2.985333662228729,-28.326335939504204,363,Temperature,温度
2.991347790611514,-13.448061526147649,312,Temperature,温度
3.008120604495999,2.2742490722984074,102,Temperature,温度
3.010485172043627,-7.783565737176686,322,Temperature,温度
3.064757148092418,38.17811275139451,272,Temperature,温度
3.0667805070665053,-48.4606910315156,316,Temperature,温度
3.074136470236261,-1.2249637643247844,68,Temperature,温度
3.078658758284248,42.680296017546205,80,Temperature,温度
3.0962754133396206,-7.110649807341397,358,Temperature,温度
3.1947664421517783,-17.16943564830348,499,Temperature,温度
3.1948726234260807,46.48173213293776,247,Temperature,温度
3.2468009617603344,54.69346617968753,257,Temperature,温度
3.300336492336052,16.973602217361332,463,Temperature,温度
3.3036423249423352,-21.605304799657315,314,Temperature,温度
3.3257137424989454,21.658057407122104,244,Temperature,温度
3.3311740346253678,4.340517155155539,66,Temperature,温度
3.341158258257258,8.235828234348446,245,Temperature,温度
3.354814260501822,-13.448452883269638,93,Temperature,温度
3.375471929744408,6.2945139956474305,320,Temperature,温度
3.381680438049492,-36.69936240455136,118,Temperature,温度
3.444599243693164,32.087972539719196,281,Temperature,温度
3.4841875441518493,-49.380931547191,197,Temperature,温度
3.523843988370848,23.35523475119844,260,Temperature,温度
3.5672307303949045,-33.21491817710921,217,Temperature,温度
3.587357858260284,-5.543422012310475,331,Temperature,温度
3.599738083689795,-2.6948284702561796,303,Temperature,温度
3.603479166762986,-5.029020666312427,367,Temperature,温度
3.622359171998768,7.163211746085435,91,Temperature,温度
3.692862250127986,34.36235458733514,488,Temperature,温度
3.6957798697473914,-14.744835000727326,410,Temperature,温度
3.699878565231037,10.978546815197914,408,Temperature,温度
3.7119454090087096,-39.43752985756844,195,Temperature,温度
3.7980503396230656,-22.18799589663744,166,Temperature,温度
3.821156583376141,-51.748759590126575,454,Temperature,温度
3.844591948646898,4.445242118854075,427,Temperature,温度
3.901593620344314,-32.83948475953191,453,Temperature,温度
3.924186254083065,-37.1576656229794,2,Temperature,温度
3.936293904272168,-25.37064074743539,71,Temperature,温度
3.94272879007868,-11.106046819239856,402,Temperature,温度
3.9439974814323175,-11.134230113234372,309,Temperature,温度
3.95162605180974,5.855889289341867,318,Temperature,温度
3.968412744387479,-8.93172825448215,475,Temperature,温度
3.972344552865453,-18.063890516534446,4,Temperature,温度
3.978869766734664,-16.47765260146931,370,Temperature,温度
3.980699692596016,27.706650242563338,307,Temperature,温度
4.009411439294274,48.34556681655347,256,Temperature,温度
4.010013362954103,12.842254119962455,480,Temperature,温度
4.023423600513844,-8.381168923322111,437,Temperature,温度
4.042199239825794,-31.394403360206635,386,Temperature,温度
4.057094306165768,29.667922953944654,255,Temperature,温度
4.067915019339259,-25.634603148400785,70,Temperature,温度
4.070944989353119,-45.68680714106187,430,Temperature,温度
4.11003885656941,-30.13716885654256,368,Temperature,温度
4.118140186931215,34.549515065159646,306,Temperature,温度
4.127475782289071,11.405181979313493,393,Temperature,温度
4.131334696538477,30.3174873563461,261,Temperature,温度
4.134767580073781,48.17240691849962,79,Temperature,温度
4.152802583125265,-10.713264063447713,381,Temperature,温度
4.16181511583566,-0.46401098450645806,409,Temperature,温度
4.169000936502365,-17.32194949657656,216,Temperature,温度
4.188369142945631,-4.349109716769308,124,Temperature,温度
4.204200200324925,-14.130780939236283,376,Temperature,温度
4.239720862839063,-10.978051725700498,145,Temperature,温度
4.296452628650312,19.83759048687294,428,Temperature,温度
4.300586642310993,2.7993284494802357,163,Temperature,温度
4.321706512701998,7.119149771649391,114,Temperature,温度
4.342621514369232,9.341491645071656,55,Temperature,温度
4.348860859245102,12.519823364485056,426,Temperature,温度
4.42288128192974,23.955587692130358,489,Temperature,温度
4.451198848136402,2.5529128080792725,283,Temperature,温度
4.464450133293985,-8.859134439975023,169,Temperature,温度
4.508723729008289,2.353520517256111,52,Temperature,温度
4.5280889255589525,-7.30264978332445,433,Temperature,温度
4.53857782904636,-12.992408931124956,500,Temperature,温度
4.587599488714512,23.50948003862053,449,Temperature,温度
4.663111487831652,-15.165811977069826,400,Temperature,温度
4.7139282201967605,5.714662773590535,56,Temperature,温度
4.7653810602239135,-12.261804371178151,362,Temperature,温度
